stichtag;kreis_id;kreis_name_x;pkw_benzin;pkw_diesel;pkw_gas;pkw_elektrisch;pkw_hybrid;pkw_plugin;pkw_sonstige;pkw_gesamt;jahr;e_auto_quote;kreis_name_y;bev_total;Arbeitnehmerentgelt_insgesamt_Anteil_am_Land_in;Arbeitnehmerentgelt_Land_und_Forstwirtschaft_Fischerei_in_Mio_EUR;Arbeitnehmerentgelt_Produzierendes_Gewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Verarbeitendes_Gewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Baugewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Dienstleistungsbereiche_in_Mio_EUR;Arbeitnehmerentgelt_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_EUR;Arbeitnehmerentgelt_Handel_Verkehr_und_Lagerei_Gastgewerbe_in_Mio_EUR;Arbeitnehmerentgelt_Information_und_Kommunikation_in_Mio_EUR;Arbeitnehmerentgelt_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_Mio_EUR;Arbeitnehmerentgelt_Finanz_Versicherungsdienstleistungen_in_Mio_EUR;Arbeitnehmerentgelt_Grundstuecks_und_Wohnungswesen_in_Mio_EUR;Arbeitnehmerentgelt_Unternehmensdienstleistungen_in_Mio_EUR;Arbeitnehmerentgelt_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_EUR;Arbeitnehmerentgelt_Oeffentliche_Dienstleistungen_Erziehung_Gesundheit_in_Mio_EUR;Arbeitnehmerentgelt_Sonstige_Dienstleistungen_in_Mio_EUR;Bruttoloehne_und_gehaelter_insgesamt_in_Mio_EUR;Bruttoloehne_und_gehaelter_insgesamt_Veraenderung_gegenueber_dem_Vorjahr_in;Bruttoloehne_und_gehaelter_insgesamt_Anteil_am_Land_in;Bruttoloehne_und_gehaelter_Land_und_Forstwirtschaft_Fischerei_in_Mio_EUR;Bruttoloehne_und_gehaelter_Produzierendes_Gewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Verarbeitendes_Gewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Baugewerbe_in_Mio_EUR;Bruttoloehne_und_gehaelter_Dienstleistungsbereiche_in_Mio_EUR;Bruttoloehne_und_gehaelter_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_EUR;Bruttoloehne_und_gehaelter_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_Mio_EUR;Bruttoloehne_und_gehaelter_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_EUR;Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Land_und_Forstwirtschaft_Fischerei_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_ohne_Baugewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Verarbeitendes_Gewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Baugewerbe_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Dienstleistungsbereiche_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Finanz_Versicherungs_und_Unternehmensdienstleistungen_Grundstuecks_u_Wohnungswesen_in_1000_Personen;Arbeitnehmerinnen_und_Arbeitnehmer_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_1000_Personen;Arbeitnehmerentgelt_je_Arbeitnehmerin_bzw_Arbeitnehmer_insgesamt_in_EUR;Bruttoloehne_und_gehaelter_je_Arbeitnehmerin_bzw_Arbeitnehmer_insgesamt_in_EUR;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Land_und_Forstwirtschaft_Fischerei_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Produzierendes_Gewerbe_ohne_Baugewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Verarbeitendes_Gewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Baugewerbe_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Dienstleistungsbereiche_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Handel_Verkehr_und_Lagerei_Gastgewerbe_Information_und_Kommunikation_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_6_4_2_Finanz_Versicherungs_und_Unternehmensdienstleister_Grundstuecks_u_Wohnungswesen_in_Mio_Arbeitsstunden;Arbeitsvolumen_der_Arbeitnehmerinnen_und_Arbeitnehmer_Oeffentliche_und_sonstige_Dienstleistungen_Erziehung_und_Gesundheit_in_Mio_Arbeitsstunden;Arbeitnehmerentgelt_je_Arbeitsstunde_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_EUR;Bruttoloehne_und_gehaelter_je_Arbeitsstunde_der_Arbeitnehmerinnen_und_Arbeitnehmer_insgesamt_in_EUR;entgelt_gesamt_mio;lohn_gesamt_mio;entgelt_pro_arb;lohn_pro_arb;entgelt_pro_stunde;lohn_pro_stunde;anteil_dl_besch;anteil_pg_besch;anteil_vg_besch;arbeitsstunden_pro_arb;lohn_wachstum;pkw_pro_1000;anteil_18_35;anteil_65_plus
01.01.2023;09565;Schwabach, kreisfreie Stadt;16787.0;7383.0;100.0;659.0;1048.0;593.0;6.0;26576.0;2023;0.024796809151113788;Schwabach, kreisfreie Stadt;40994.0;0.3;0.0;346.0;285.0;265.0;60.0;701.0;191.0;;;218.0;;;;292.0;;;866.0;7.2;0.3;0.0;289.0;238.0;221.0;51.0;577.0;163.0;179.0;235.0;21.1;0.0;6.8;5.6;5.3;1.2;14.2;4.4;3.1;6.7;;;27.0;0.0;9.5;7.8;7.2;1.8;17.5;5.6;4.0;7.9;38.77;32.07;1047.0;866.0;49620.85308056871;41042.654028436016;38.77;32.07;0.6729857819905213;0.3222748815165877;0.25118483412322273;1.2796208530805686;7.2;648.2899936576084;0.17749479613077018;0.2320558344557365
01.01.2023;09571;Ansbach, Landkreis;75820.0;45809.0;874.0;2517.0;2277.0;1531.0;23.0;128851.0;2023;0.01953419065432166;Ansbach, Landkreis;187340.0;0.9;30.0;;;;316.0;;623.0;;;303.0;;;;834.0;;;;6.6;0.9;25.0;;;;267.0;;530.0;253.0;671.0;77.2;1.2;33.2;26.5;25.6;6.6;42.8;16.8;5.5;20.6;;;97.0;1.5;45.4;36.0;34.8;9.4;50.1;20.6;6.8;22.7;35.58;29.54;;;;;35.58;29.54;0.5544041450777202;0.4300518134715026;0.3316062176165803;1.2564766839378239;6.6;687.7922493861428;0.18440786002462253;0.2186662260902933
01.01.2023;09572;Erlangen-HÃ¶chstadt, Landkreis;56685.0;29295.0;472.0;2645.0;2393.0;2295.0;34.0;93819.0;2023;0.02819258359180976;Erlangen-Hï¿½chstadt, Landkreis;138581.0;0.8;10.0;;;;111.0;;750.0;;;869.0;;;;549.0;;;;7.2;0.9;8.0;;941.0;927.0;94.0;;640.0;726.0;444.0;62.7;0.3;20.5;18.1;17.8;2.4;41.9;14.9;13.1;13.8;;;80.4;0.4;28.4;25.0;24.7;3.4;51.5;19.2;17.3;15.0;42.55;35.5;;;;;42.55;35.5;0.668261562998405;0.32695374800637955;0.2838915470494418;1.2822966507177034;7.2;676.9975682092062;0.16383155611783842;0.2252015181637448
01.01.2023;09573;FÃ¼rth, Landkreis;51274.0;21757.0;344.0;1667.0;2001.0;1118.0;14.0;78175.0;2023;0.021323952670291014;Fï¿½rth, Landkreis;117617.0;0.3;4.0;506.0;376.0;342.0;130.0;899.0;295.0;;;203.0;;;;400.0;;;;6.5;0.4;3.0;423.0;313.0;285.0;110.0;744.0;252.0;170.0;322.0;31.8;0.2;10.3;7.4;6.9;2.8;21.3;7.6;3.9;9.8;;;38.8;0.2;13.8;9.8;9.1;4.0;24.7;9.3;4.8;10.6;36.36;30.21;1409.0;1170.0;44308.17610062892;36792.45283018868;36.36;30.21;0.6698113207547169;0.32389937106918243;0.2169811320754717;1.220125786163522;6.5;664.6573199452461;0.16110398491322556;0.2421274390710081
01.01.2023;09574;NÃ¼rnberger Land, Landkreis;70520.0;34217.0;506.0;2490.0;3366.0;1774.0;11.0;112884.0;2023;0.022058041883703625;Nï¿½rnberger Land, Landkreis;169193.0;0.9;9.0;;;;172.0;;697.0;;;353.0;;;;906.0;;;;4.6;0.9;8.0;;;;145.0;;594.0;295.0;731.0;70.0;0.4;23.9;20.3;19.7;3.6;45.6;16.3;7.7;21.6;;;86.4;0.5;32.9;27.7;26.9;5.1;53.1;20.5;8.2;24.4;39.95;33.19;;;;;39.95;33.19;0.6514285714285715;0.3414285714285714;0.2814285714285714;1.2342857142857144;4.6;667.190723020456;0.1629495358769763;0.23786082825374824
01.01.2023;09575;Neustadt an der Aisch-Bad Windsheim, Landkreis;39981.0;25525.0;431.0;1600.0;1293.0;894.0;17.0;69741.0;2023;0.02294202836208256;Neustadt an der Aisch-Bad Windsheim, Landkreis;100982.0;0.5;25.0;604.0;464.0;438.0;140.0;;398.0;;;266.0;;;;562.0;;;;6.1;0.5;21.0;504.0;386.0;365.0;118.0;;338.0;223.0;453.0;42.9;0.8;13.2;10.2;9.8;3.0;28.8;10.4;5.5;12.9;;;53.0;1.0;18.1;13.8;13.2;4.3;33.9;12.9;6.5;14.5;35.0;29.04;;;;;35.0;29.04;0.6713286713286714;0.3076923076923077;0.22843822843822847;1.2354312354312356;6.1;690.6280327187023;0.17449996536128182;0.22949635303781557
01.01.2023;09576;Roth, Landkreis;52942.0;29750.0;382.0;1783.0;2379.0;1353.0;12.0;88601.0;2023;0.020123926366519565;Roth, Landkreis;128438.0;0.6;11.0;902.0;705.0;657.0;197.0;;548.0;;;272.0;;;;669.0;;;;7.2;0.6;10.0;753.0;587.0;547.0;166.0;;467.0;226.0;535.0;51.4;0.5;17.6;13.7;12.9;4.0;33.3;13.2;4.5;15.6;;;64.5;0.5;24.2;18.5;17.3;5.7;39.7;16.5;5.6;17.7;37.25;30.87;;;;;37.25;30.87;0.6478599221789882;0.34241245136186776;0.2509727626459144;1.254863813229572;7.2;689.8347840981642;0.17129485664531377;0.2297717519746253
01.01.2023;09577;WeiÃŸenburg-Gunzenhausen, Landkreis;37912.0;22312.0;436.0;1428.0;1252.0;888.0;11.0;64239.0;2023;0.022229486760379207;Weiï¿½enburg-Gunzenhausen, Landkreis;94670.0;0.4;8.0;709.0;610.0;538.0;99.0;;340.0;;;181.0;;;;570.0;;;;5.8;0.4;7.0;589.0;506.0;449.0;83.0;901.0;290.0;152.0;459.0;40.4;0.3;13.5;11.2;10.1;2.2;26.6;8.9;3.7;14.0;;;50.1;0.4;18.5;15.3;13.6;3.1;31.2;10.9;4.5;15.9;36.08;29.89;;1497.0;;37054.455445544554;36.08;29.89;0.6584158415841584;0.3341584158415842;0.25;1.24009900990099;5.8;678.5570930601035;0.1809282433074608;0.23537673583610538
01.01.2023;09661;Aschaffenburg, kreisfreie Stadt;27105.0;12378.0;363.0;1066.0;1319.0;1347.0;8.0;43586.0;2023;0.024457394576240077;Aschaffenburg, kreisfreie Stadt;72554.0;0.8;2.0;844.0;730.0;659.0;114.0;;796.0;;;543.0;;;;867.0;;;;7.1;0.8;2.0;703.0;607.0;549.0;96.0;;677.0;455.0;695.0;57.2;0.1;12.2;10.1;9.0;2.1;44.9;16.0;9.9;18.9;;;73.1;0.1;17.3;14.2;12.5;3.1;55.7;20.6;12.4;22.7;41.75;34.62;;;;;41.75;34.62;0.7849650349650349;0.21328671328671325;0.15734265734265734;1.277972027972028;7.1;600.7387600959286;0.20897237690002873;0.22051962621937038
01.01.2023;09662;Schweinfurt, kreisfreie Stadt;16952.0;9917.0;272.0;612.0;991.0;966.0;4.0;29714.0;2023;0.020596351887998923;Schweinfurt, kreisfreie Stadt;53938.0;1.0;0.0;;;;130.0;;432.0;;;373.0;;;;860.0;;;;5.9;1.0;0.0;;;;109.0;;368.0;313.0;688.0;63.3;0.0;28.0;25.7;25.2;2.3;35.3;10.0;7.3;18.0;;;83.4;0.0;39.9;36.4;35.6;3.5;43.5;12.5;9.3;21.7;46.72;38.71;;;;;46.72;38.71;0.5576619273301737;0.4423380726698262;0.3981042654028436;1.3175355450236967;5.9;550.8917646186362;0.21827793175602503;0.2430939226519337
01.01.2023;09663;WÃ¼rzburg, kreisfreie Stadt;38283.0;19817.0;668.0;1617.0;2291.0;1468.0;17.0;64161.0;2023;0.02520222565109646;Wï¿½rzburg, kreisfreie Stadt;131759.0;1.6;7.0;672.0;562.0;446.0;110.0;;;;;;;;;;;;;6.6;1.6;6.0;558.0;464.0;372.0;93.0;;;;;123.7;0.3;11.1;9.0;7.5;2.1;112.4;29.1;20.9;62.4;;;154.4;0.3;15.4;12.3;10.1;3.1;138.6;36.1;26.3;76.3;41.36;33.97;;;;;41.36;33.97;0.9086499595796281;0.08973322554567502;0.06063055780113177;1.248181083265966;6.6;486.9572477022442;0.310750574074352;0.205728736736256
01.01.2023;09671;Aschaffenburg, Landkreis;74619.0;35895.0;900.0;2698.0;3003.0;2234.0;21.0;119370.0;2023;0.02260199380078747;Aschaffenburg, Landkreis;170856.0;0.9;14.0;;;;223.0;;881.0;;;663.0;;;;565.0;;;;9.4;0.9;12.0;;999.0;953.0;189.0;;749.0;552.0;455.0;69.4;0.5;23.9;19.2;18.3;4.7;44.9;20.1;10.7;14.2;;;86.2;0.6;32.4;25.7;24.4;6.6;53.3;25.3;13.4;14.7;41.14;34.28;;;;;41.14;34.28;0.6469740634005763;0.3443804034582132;0.2636887608069164;1.2420749279538905;9.4;698.6585194549796;0.1693995144637164;0.2362748252361871
01.01.2023;09672;Bad Kissingen, Landkreis;40889.0;26973.0;559.0;1465.0;1233.0;757.0;12.0;71888.0;2023;0.02037892276875139;Bad Kissingen, Landkreis;103447.0;0.6;13.0;620.0;371.0;328.0;249.0;;305.0;;;242.0;;;;;;;;6.6;0.5;11.0;518.0;308.0;273.0;210.0;;260.0;203.0;826.0;48.6;0.5;12.1;7.2;6.6;4.9;36.0;9.0;4.7;22.4;;;60.9;0.6;16.9;9.8;8.9;7.1;43.4;10.3;5.6;27.5;36.44;29.87;;;;;36.44;29.87;0.7407407407407407;0.24897119341563784;0.13580246913580246;1.2530864197530864;6.6;694.9259040861504;0.1659210157601291;0.2659413077718405
01.01.2023;09673;RhÃ¶n-Grabfeld, Landkreis;29731.0;22306.0;437.0;2172.0;1027.0;642.0;13.0;56328.0;2023;0.03855986365573072;Rhï¿½n-Grabfeld, Landkreis;79430.0;0.5;9.0;895.0;770.0;726.0;125.0;;293.0;;;189.0;;;;580.0;;;;7.7;0.5;8.0;746.0;640.0;606.0;106.0;879.0;249.0;158.0;472.0;40.1;0.4;15.3;12.7;12.2;2.6;24.4;8.1;3.5;12.9;;;50.5;0.5;21.3;17.6;16.7;3.7;28.8;9.8;4.1;14.8;38.94;32.32;;1633.0;;40723.192019950126;38.94;32.32;0.6084788029925187;0.38154613466334164;0.30423940149625933;1.259351620947631;7.7;709.1527130807;0.17542047244094489;0.24623622047244095
01.01.2023;09674;HaÃŸberge, Landkreis;32359.0;24013.0;548.0;1257.0;819.0;652.0;13.0;59661.0;2023;0.02106904007643184;Haï¿½berge, Landkreis;83673.0;0.4;9.0;754.0;667.0;631.0;87.0;803.0;225.0;;;160.0;;;;419.0;;;;3.9;0.4;8.0;629.0;555.0;526.0;73.0;661.0;191.0;134.0;336.0;35.7;0.4;14.9;12.8;12.2;2.1;20.4;7.0;3.0;10.5;;;43.1;0.5;19.9;17.1;16.2;2.8;22.7;7.8;3.6;11.3;36.36;30.13;1566.0;1298.0;43865.54621848739;36358.54341736695;36.36;30.13;0.5714285714285714;0.41736694677871145;0.3417366946778711;1.207282913165266;3.9;713.0257072173819;0.1761318246312702;0.2349497430516639
01.01.2023;09675;Kitzingen, Landkreis;37036.0;21651.0;492.0;1396.0;1475.0;808.0;9.0;62867.0;2023;0.022205608665913753;Kitzingen, Landkreis;91197.0;0.5;31.0;738.0;628.0;606.0;111.0;;560.0;;;240.0;;;;593.0;;;;8.2;0.5;26.0;616.0;523.0;505.0;93.0;;475.0;199.0;468.0;45.0;1.3;13.5;11.1;10.8;2.3;30.2;13.3;3.9;12.9;;;57.0;1.5;18.5;15.2;14.7;3.3;37.0;17.1;4.9;15.0;37.92;31.33;;;;;37.92;31.33;0.6711111111111111;0.3;0.24000000000000002;1.2666666666666666;8.2;689.3538164632608;0.18022281376318644;0.22304380689473857
01.01.2023;09676;Miltenberg, Landkreis;52679.0;29080.0;576.0;1386.0;2531.0;1559.0;15.0;87826.0;2023;0.015781203743766084;Miltenberg, Landkreis;127204.0;0.7;11.0;;;;177.0;;491.0;;;332.0;;;;577.0;;;;6.7;0.7;9.0;;913.0;885.0;150.0;;420.0;278.0;461.0;55.6;0.4;22.3;18.6;18.1;3.6;32.9;12.5;6.7;13.7;;;68.3;0.5;30.0;24.9;24.1;5.1;37.8;14.7;8.1;15.0;39.32;32.67;;;;;39.32;32.67;0.591726618705036;0.4010791366906475;0.32553956834532377;1.2284172661870503;6.7;690.4342630734882;0.1779814499753032;0.2326436529279403
01.01.2023;09677;Main-Spessart, Landkreis;51151.0;30041.0;728.0;1688.0;1858.0;1311.0;18.0;86795.0;2023;0.019448124891986867;Main-Spessart, Landkreis;125814.0;0.8;17.0;;;;167.0;;368.0;;;246.0;;;;661.0;;;;5.9;0.8;14.0;;;;141.0;;314.0;204.0;534.0;58.1;0.6;27.0;23.7;23.0;3.3;30.5;10.3;4.6;15.6;;;72.2;0.7;37.0;32.4;31.3;4.6;34.5;12.1;5.4;17.0;43.63;36.22;;;;;43.63;36.22;0.5249569707401033;0.46471600688468157;0.3958691910499139;1.242685025817556;5.9;689.8675823040361;0.16873932408486456;0.2534282658322824
01.01.2023;09678;Schweinfurt, Landkreis;46991.0;27213.0;720.0;1749.0;1557.0;963.0;22.0;79215.0;2023;0.022079151675818972;Schweinfurt, Landkreis;114404.0;0.4;13.0;389.0;276.0;209.0;113.0;;504.0;;;140.0;;;;428.0;;;;7.6;0.4;11.0;324.0;228.0;174.0;95.0;890.0;424.0;117.0;349.0;33.8;0.6;8.1;5.6;4.6;2.5;25.1;11.3;3.0;10.8;;;41.8;0.7;10.9;7.4;6.0;3.5;30.3;15.2;3.4;11.6;35.31;29.32;;1225.0;;36242.60355029586;35.31;29.32;0.7426035502958581;0.23964497041420119;0.13609467455621302;1.2366863905325445;7.6;692.4146008880808;0.17126262316081314;0.24098721671916265
01.01.2023;09679;WÃ¼rzburg, Landkreis;65976.0;34100.0;1095.0;2734.0;2676.0;1674.0;21.0;108276.0;2023;0.025250286305367763;Wï¿½rzburg, Landkreis;160879.0;0.6;21.0;706.0;523.0;496.0;183.0;;717.0;;;476.0;;;;596.0;;;;7.8;0.6;18.0;590.0;435.0;413.0;155.0;;609.0;397.0;474.0;52.8;0.9;13.3;9.4;8.9;3.9;38.6;16.3;7.5;14.8;;;64.5;1.0;18.1;12.6;11.9;5.5;45.4;20.1;9.5;15.8;38.98;32.35;;;;;38.98;32.35;0.7310606060606061;0.25189393939393945;0.16856060606060608;1.2215909090909092;7.8;673.0275548704305;0.17141958869655274;0.2377878877545988
01.01.2023;09761;Augsburg, kreisfreie Stadt;88070.0;40194.0;1395.0;2365.0;5526.0;2956.0;31.0;140537.0;2023;0.01682830855931178;Augsburg, kreisfreie Stadt;298972.0;2.5;5.0;;;;295.0;;;;;;;;;;;;;6.1;2.5;4.0;;;;249.0;;;;;185.4;0.2;35.7;29.9;26.6;5.9;149.4;43.8;30.6;75.0;;;234.6;0.2;50.1;41.5;36.7;8.6;184.2;53.3;38.9;92.1;43.71;36.05;;;;;43.71;36.05;0.8058252427184466;0.19255663430420714;0.14347357065803668;1.2653721682847896;6.1;470.0674310637786;0.25075638066455225;0.19591172514571328
01.01.2023;09762;Kaufbeuren, kreisfreie Stadt;16534.0;7707.0;194.0;487.0;824.0;356.0;3.0;26105.0;2023;0.018655429994253975;Kaufbeuren, kreisfreie Stadt;46071.0;0.3;1.0;313.0;228.0;209.0;85.0;868.0;175.0;;;173.0;;;;521.0;;;978.0;6.9;0.3;1.0;261.0;189.0;174.0;72.0;716.0;149.0;145.0;421.0;24.5;0.0;5.5;3.9;3.7;1.6;18.9;4.7;3.2;11.0;;;30.8;0.0;7.7;5.3;4.9;2.4;23.1;5.6;4.1;13.4;38.35;31.72;1182.0;978.0;48244.897959183676;39918.36734693877;38.35;31.72;0.7714285714285714;0.22448979591836735;0.1510204081632653;1.2571428571428571;6.9;566.6254259729548;0.19665317255861278;0.231333751867166
01.01.2023;09763;Kempten (AllgÃ¤u), kreisfreie Stadt;23740.0;13027.0;242.0;963.0;1421.0;757.0;5.0;40155.0;2023;0.023982069480762046;Kempten (Allgï¿½u), kreisfreie Stadt;65933.0;0.6;2.0;519.0;458.0;395.0;61.0;;771.0;;;444.0;;;;712.0;;;;8.3;0.6;2.0;431.0;380.0;329.0;51.0;;649.0;373.0;565.0;47.5;0.1;8.4;7.2;6.1;1.2;39.0;15.2;8.2;15.6;;;60.3;0.1;11.5;9.7;8.4;1.7;48.7;20.1;9.8;18.8;40.63;33.53;;;;;40.63;33.53;0.8210526315789474;0.1768421052631579;0.12842105263157894;1.2694736842105263;8.3;609.0273459420928;0.22613644763101487;0.22403725330770938
01.01.2023;09764;Memmingen, kreisfreie Stadt;16389.0;9074.0;152.0;520.0;793.0;493.0;2.0;27423.0;2023;0.018962185027166976;Memmingen, kreisfreie Stadt;44048.0;0.5;9.0;796.0;676.0;653.0;120.0;;332.0;;;236.0;;;;468.0;;;;4.3;0.5;8.0;664.0;563.0;544.0;101.0;857.0;281.0;197.0;378.0;36.1;0.2;13.2;11.1;10.8;2.1;22.7;7.8;4.5;10.5;;;46.9;0.3;18.4;15.2;14.7;3.2;28.3;10.0;5.8;12.5;39.23;32.57;;1529.0;;42354.57063711911;39.23;32.57;0.628808864265928;0.3656509695290858;0.2991689750692521;1.2991689750692519;4.3;622.5708318198328;0.20383779869659666;0.22427136133236786
01.01.2023;09771;Aichach-Friedberg, Landkreis;54622.0;28656.0;627.0;2014.0;2346.0;1316.0;12.0;89593.0;2023;0.022479434777270546;Aichach-Friedberg, Landkreis;136430.0;0.6;19.0;792.0;573.0;557.0;218.0;;590.0;;;263.0;;;;560.0;;;;7.4;0.6;17.0;662.0;478.0;464.0;184.0;;502.0;220.0;450.0;49.1;0.9;16.4;11.8;11.5;4.6;31.8;13.3;5.0;13.5;;;60.2;1.0;22.1;15.6;15.2;6.5;37.1;16.6;5.9;14.5;36.93;30.73;;;;;36.93;30.73;0.6476578411405295;0.3340122199592668;0.23421588594704684;1.2260692464358451;7.4;656.6957414058492;0.1754932274877013;0.21472482328603906
01.01.2023;09772;Augsburg, Landkreis;107450.0;50349.0;1115.0;3673.0;5256.0;2989.0;24.0;170856.0;2023;0.02149763543568853;Augsburg, Landkreis;261600.0;1.3;17.0;;;;375.0;;;;;657.0;;;;;;;;7.5;1.2;14.0;;;;317.0;;;552.0;905.0;103.5;0.7;32.3;24.7;23.4;7.7;70.5;29.7;13.6;27.2;;;131.3;0.8;44.8;33.8;31.9;11.0;85.6;39.3;16.3;30.0;38.35;31.79;;;;;38.35;31.79;0.6811594202898551;0.3120772946859903;0.22608695652173913;1.2685990338164252;7.5;653.1192660550458;0.17730612493388784;0.21840790530076748
01.01.2023;09773;Dillingen an der Donau, Landkreis;40938.0;22592.0;409.0;1155.0;1711.0;828.0;15.0;67648.0;2023;0.017073675496688742;Dillingen an der Donau, Landkreis;98474.0;0.5;15.0;929.0;774.0;736.0;155.0;;317.0;;;237.0;;;;590.0;;;;5.7;0.5;13.0;775.0;644.0;614.0;131.0;943.0;271.0;199.0;474.0;43.1;0.7;16.4;13.2;12.6;3.2;26.1;8.3;4.0;13.7;;;54.3;0.8;22.5;17.9;17.0;4.6;31.0;10.2;5.1;15.8;38.47;31.87;;1731.0;;40162.41299303944;38.47;31.87;0.605568445475638;0.38051044083526675;0.29234338747099764;1.259860788863109;5.7;686.9630562381949;0.18536082265745862;0.2205077907764487
01.01.2023;09774;GÃ¼nzburg, Landkreis;51484.0;30486.0;440.0;1659.0;1957.0;1299.0;13.0;87338.0;2023;0.018995168197119237;Gï¿½nzburg, Landkreis;129696.0;0.8;31.0;;;986.0;254.0;;562.0;;;367.0;;;;975.0;;;;6.9;0.8;26.0;;897.0;822.0;214.0;;478.0;307.0;794.0;67.1;1.2;24.0;19.0;17.8;5.0;41.9;13.2;6.6;22.2;;;86.0;1.6;33.5;26.1;24.3;7.3;50.9;16.6;8.3;26.0;38.01;31.6;;;;;38.01;31.6;0.624441132637854;0.35767511177347244;0.26527570789865873;1.2816691505216096;6.9;673.405502097212;0.19405295503904627;0.20924017682485405
01.01.2023;09775;Neu-Ulm, Landkreis;71064.0;34796.0;682.0;2045.0;2849.0;1732.0;21.0;113189.0;2023;0.018067126664251826;Neu-Ulm, Landkreis;182560.0;1.1;16.0;;;;200.0;;;;;541.0;;;;854.0;;;;7.8;1.1;13.0;;;;169.0;;903.0;453.0;685.0;81.6;0.5;28.1;24.1;23.6;4.0;53.0;23.0;10.1;19.9;;;104.7;0.6;38.6;32.9;32.1;5.7;65.5;30.1;12.5;22.9;40.66;33.83;;;;;40.66;33.83;0.6495098039215687;0.34436274509803927;0.28921568627450983;1.2830882352941178;7.8;620.0098597721297;0.20125820419946078;0.2113619651951306
01.01.2023;09776;Lindau (Bodensee), Landkreis;32973.0;17441.0;269.0;1170.0;1273.0;737.0;5.0;53868.0;2023;0.021719759411895745;Lindau (Bodensee), Landkreis;82224.0;0.5;10.0;;929.0;893.0;107.0;;325.0;;;282.0;;;;457.0;;;;8.9;0.5;8.0;864.0;773.0;744.0;91.0;884.0;278.0;237.0;369.0;40.1;0.5;16.4;14.1;13.6;2.2;23.2;8.1;4.3;10.7;;;50.4;0.5;22.4;19.2;18.5;3.1;27.5;10.1;5.5;11.9;41.89;34.87;;1756.0;;43790.523690773065;41.89;34.87;0.5785536159600997;0.40897755610972564;0.3391521197007481;1.2568578553615959;8.9;655.1371862230005;0.17588671415223694;0.23579376539539623
